id,text
0113,"farmer: growing and cultivation of crops like cassava, melons, maize, pepper, okro etc. production of agricultural goods like cassava, yam, maize, okro, pepper melons etc."
0113,"cultivation and harvesting of cassava,  yam,  maize and cocoyam agricultural goods like garri , yam,  maize, and plantain"
0161,seiving fruits from oil palm bunches; boiling palm fruits and operating mechanical  digester and press to extract palm oil; seperating palm kernel from shaft; drying kernels ; cracking kernel to extract palm kernel nuts; cleaning and bagging palm kernel nuts for sales; erc seiving fruits from oil palm bunches; boiling palm fruits and operating mechanical  digester and press to extract palm oil; seperating palm kernel from shaft; drying kernels ; cracking kernel to extract palm kernel nuts; cleaning and bagging palm kernel nuts for sales; erc
4781,buying kegs of palm oil from mills scattered across neighbouring villages ; hiring motorcyclists to covey kegd of palm to the store; contacting produce merchants for sales of palm oil or engaging the services of commercial vehicle drivers or motorcyclists to covey them to the city on market days; etc buying kegs of palm oil from mills scattered across neighbouring villages ; hiring motorcyclists to covey kegd of palm to the store; contacting produce merchants for sales of palm oil or engaging the services of commercial vehicle drivers or motorcyclists to covey them to the city on market days; etc
0126,"helping parents to maintain rented cocoa, oil palm and kola plantation by weeding, fumigation and prunning; coveying loose oil palm fruits from the farm to the mill for processing into palm oil; harvesting snd processing cocoa; fermenting and drying cocoa beans; packaging cocoa beans in sacks; harvesting and selling kolanuts in baskets; etc helping parents to maintain rented cocoa, oil palm and kola plantation by weeding, fumigation and prunning; coveying loose oil palm fruits from the farm to the mill for processing into palm oil; harvesting snd processing cocoa; fermenting and drying cocoa beans; packaging cocoa beans in sacks; harvesting and selling kolanuts in baskets; etc"
0126,packing harvested oil palm bunches to the mill; loosening palm fruits from the bunches; boiling palm fruits; feeding the mill operator with cooked palm fruits for processing to palm oil; filling kegs with palm oil for storage and evacuation to store/market; rtc packing harvested oil palm bunches to the mill; loosening palm fruits from the bunches; boiling palm fruits; feeding the mill operator with cooked palm fruits for processing to palm oil; filling kegs with palm oil for storage and evacuation to store/market; rtc
0127,"funmigating,weeding, harvesting of cocoa, cassava,yam and little processing of palm fruit harvesting of cocoa, cassava,yam and little processing of palm fruit"
0127,"weeding and harvesting of cocoa,cassava,and little process in palm fruit weeding and harvesting of cocoa,cassava,and little process in palm fruit"
4722,"going about buying kolanut, peeling the kolanut and make it ready for sale buying kolanut, peeling the kolanut, washing and make it ready for sale"
1020,buying and selling of dried fish in the house and market buying and selling of dried fish in the house and market
4781,"going about,buying of kolanut,peeling and selling of the kolanut to customer. going about,buying of kolanut,peeling and selling of the kolanut to customer."
4781,"selling of foods stuffs and provisions like, milks, bounvitas, milos, cowbells, pupuru, yams, vegetables oils, maggi, salts, soaps, breads etc goods like, garri, palm oils, vegetables, peppers, pupuru, beans, rices, bounvitas, milos, cowbells, breads, salts, soaps, sugar, lipton, coca-cola, maltina, biscuits, pencils, etc"
4771,"buying and selling of high quality including, clothes, shoes, jewelries, pants, singlet, bags etc goods like bags, pants, singlets, shoes, jewelries, stocking, clothes"
4921,transporting of passengers from one location to another within the town as okada rider also carrying of loads from one destination to another. transportation services from one location to another within the town as okada rider also carrying of loads from one destination to another.
0126,supervision and monitoring of palm trees farming crops production in own farm land supervision and monitoring of palm trees farming crops production in own farm land by the labourers working there.
4781,"purchasing and sales of foods items such as pupuru, gari and palm oil in the shop at the house palm oil in the shop at the house purchasing and selling of foods items such as pupuru, gari and palm oil in the shop at the house palm oil in the shop at the house"
0113,"land preparation, tilling, planting of crops like cassava, maize, vegetables, melon and harvesting of crops and storage planting of crops and harvesting of crops like cassava, maize, cocoyam, melon, vegetables and sales of farm products."
0113,"preparation of land, tilling, planting of crops like cassava, maize, cocoyam harvesting of crops and post harvesting of vegetables and storage. land preparation, clearing of farm land, packing of the bush, burning, cultivation, planting of crops like cassava, maize, cocoyam."
0113,"preparation of land, planting of crops like cassava and maize, vegetables post harvesting of vegetables and storage crops farming production farmer of crops like cassava and maize,post harvesting and harvesting and storage of crops."
0126,"assisting parents in  cultivating yam, cassava and oil palm; maintaining crop farmlland by weeding, fumigation and prunning; harvesting and processing oil palm bunches to produce palm oil; harvesting yam and cassava ; processing  yam and cassava for household consumption; etc assisting parents in  cultivating yam, cassava and oil palm; maintaining crop farmlland by weeding, fumigation and prunning; harvesting and processing oil palm bunches to produce palm oil; harvesting yam and cassava ; processing  yam and cassava for household consumption; etc"
1410,"designing different styles of dresses; buying and cutting clothing materials according to measured sizes of body-parts; sewing pieces of clothing materials to make suites, trousers, dhirts, shorts, uniforms; traditional dressses, etc; general tailoring services. designing different styles of dresses; buying and cutting clothing materials according to measured sizes of body-parts; sewing pieces of clothing materials to make suites, trousers, dhirts, shorts, uniforms; traditional dressses, etc; general tailoring services."
0129,maintenance of cassava plantation by weeding; harvesting cassava roots; coveying bags of cassava roots to the mill for processing into garri; selling garri to consumers while keeping some for household consumption maintenance of cassava plantation by weeding; harvesting cassava roots; coveying bags of cassava roots to the mill for processing into garri; selling garri to consumers while keeping some for household consumption
4771,"purchase of footwears, shoes, slippers and bags from city markets; arranging goods on the shelves in the shop for display; selling footwears and bags to customers; etc purchase of footwears, shoes, slippers and bags from city markets; arranging goods on the shelves in the shop for display; selling footwears and bags to customers; etc"
4100,"measuring sand, gravel and cement ; making concrete and serving it to bricklayers; digging building and erosion cannal foundations; serving bricklayers with concrete blocks for constructin walls and fences; clearing new construction sites; etc measuring sand, gravel and cement ; making concrete and serving it to bricklayers; digging building and erosion cannal foundations; serving bricklayers with concrete blocks for constructin walls and fences; clearing new construction sites; etc"
0161,"funmigating and harvesting of cocoa farm,cassava and little processing of palm fruit funmigating and harvesting of cocoa farm,cassava and little processing of palm fruit"
0161,"clearing,weeding and harvesting of cocoa, cassava and little processinf of palm fruit harvesting of cocoa, cassava and little processinf of palm fruit"
0127,"planting,weeding, and harvesting of cocoa,kolanut, cassava and packing of harvested palm fruit cultivation and  harvesting of cocoa,kolanut, cassava and packing of harvested palm fruit"
4789,"buying fresh concussion materials,drying it, and selling them to customer/clients buying fresh concussion materials,drying it, and selling them to customer/clients"
0312,"setting of local traps, paddling canoe and useing nets and hooks to catches the fishses in the river services like mudfish, cray fishs, bony fishs, snake fishs"
4711,"selling of foods stuffs items in retails like, garri, palm oils, pupuru etc services like pupuru, garri, palm oils, beans, rices,"
1410,"making adjustment of customers clothes, designing garments, repairing clothes, recording measurements services like, skirts, blouses, trousers, gown, zippers clothes, hemming, iro and buba"
0311,"catching of fishes such as tilapia, pokun, catfish, agbadarigi, crayfish, abo, etc on the deep sea with canoe using nets and hook and storage. catching of fishes such as tilapia, pokun, catfish, agbadarigi, crayfish, abo, etc on the deep sea with canoe using nets and hook and selling them fresh or smoke fishes."
5610,street food hawking and sales of cooked foods such as rice and beans with stew and fresh fishes on the street via canoe to residence sales of cooked foods such as rice and beans with stew and fresh fishes on the street via canoe to residence.
0311,"hunting and catching of fishes on the deep sea with canoe using nets and hook, such as tilapia, pokun, catfish, agbadarigi, crayfish, abo, etc and smoke them for sales catching of fishes on the deep sea with canoe using nets and hook, such as tilapia, pokun, catfish, agbadarigi, crayfish, abo, etc and smoke them for sales"
4100,"woodcarpenter and roofing of houses, offices, shops, and construction of new canoes and repairs woodcarpenter and roofing of houses, offices, shops, and construction of new canoes and repairs and school tables and chairs"
1410,"sewing of clothes like native dresses, bottoning, white garments, trousers, sewing of clothes dresses in native dresses, stitching, fixing of seap,white garments dresses and pressing of clothes."
3100,"purchase of wood using it to manufactured tables, cupboards, chairs, canoe, bed,hanger, stool, kitchen cabinets etc manufacturing of woodworks such as tables, cupboards, chairs, canoe, bed, hanger, stool, kitchen cabinets etc"
3100,"manufacturing of furniture works such as chairs, tables, cupboards, pews, bed,hanger, stool, kitchen cabinets, building of canoes etc woodwork and manufacturing of furniture works such as chairs, tables, cupboards, pews, bed,hanger, stool, kitchen cabinets, building of canoes etc"
8690,"hospital for treatment of broken bones of parts of the body such as leg,neck, chest, hands, shoulders etc medical services for treatment of broken bones of parts of the body such as leg,neck, chest, hands, shoulders etc"
5011,cleaning the speedboat and checking oil levels to confirm fitness; coveying passengers and goods from their base to destinations; engaging in chattered sail services; ; offloading goods and persons at the shore; etc. cleaning the speedboat and checking oil levels to confirm fitness; coveying passengers and goods from their base to destinations; engaging in chattered sail services; ; offloading goods and persons at the shore; etc.
4781,"buying daily provisions from the stalls/ markets; displaying goods such as beverages, softdrinks; snacks, nread for customers to see; selling goods to customers; etc buying daily provisions from the stalls/ markets; displaying goods such as beverages, softdrinks; snacks, nread for customers to see; selling goods to customers; etc"
1020,cleaning and descalling fishes; salting freshwater fishes ; spreading  freshwater and marine water fishes for smoke-drying;  removing smoked fishes from the chamber to cool before packaging in baskets for sales; etc cleaning and descalling fishes; salting freshwater fishes ; spreading  freshwater and marine water fishes for smoke-drying;  removing smoked fishes from the chamber to cool before packaging in baskets for sales; etc
1020,"buying fresh marine fish from fishermen; dedcalling, filleting and salting fishes; making smoking kiln and spreading fresh fish over smoke; turning fishes to ensure even drying; removing fishes from the smoking chamber, allowing it to cool before keeping in airy local baskets; selling fish to merchants; etc. buying fresh marine fish from fishermen; dedcalling, filleting and salting fishes; making smoking kiln and spreading fresh fish over smoke; turning fishes to ensure even drying; removing fishes from the smoking chamber, allowing it to cool before keeping in airy local baskets; selling fish to merchants; etc."
4781,"selling of gari,cassava flour,rice pepper and beans. selling of gari,cassava flour,rice pepper and beans."
4711,"selling of provision like biscuit,gari and cassava flour selling of provision like biscuit,gari and cassava flour"
1071,"mixing flour,grinding of flour to smooth,cutting into sizes, arranging in ovum and general supervision of the process mixing flour,grinding of flour to smooth,cutting into sizes, arranging in ovum and general supervision of the process"
4711,"selling of biscuit,chewing gum, soft drinks, simple alcoholic drinks poly bags selling of biscuit,chewing gum, soft drinks, simple alcoholic drinks poly bags"
4781,"crayfish business: buying fresh crayfish, drying up and other processes, and sales of crayfish at market. sales services of goods like dried fish, dried crayfish, and preserved sea foods."
7420,"photographer: taking of photograph, taking of passport photograph, printing of photograph and passport photograph. provision photography services of taking and printing of pictures and passport photograph."
8219,"computer business: the use of computer systems to perform some services for people like typesetting,  typescript,  photocopy, printing, etc provision of ict and computer services to private individual and public organization."
4781,"buying and selling 0f fishes goods: buying and selling 0f fishes, dried fishes like dried cat fish,  dried stock fish,   dried croaker fish,  dried mudfish, etc"
7710,transportation: movement of people and goods services: transport of people and goods
4711,"sales of articles and provisions as biscuits, sweets, soft drinks biscuits, sweets, soft drink"
0113,"culdtivation and harvesting of crops cassava, maize and peppers"
4711,"selling of articles such  as biscuits, sweets and foodstuffs to customers beer ,  soft drinks ,tobacco and provisions"
4781,"retail sales of articles and provisions such as biscuits,sweets, foodstuffs bread,sweets, palm oil, foodstuffs"
0113,"cultivation of farm, growing and harvesting of crops cassava  ,maize, okra and other vegetables"
0113,"cultivation, maintenance and harvesting of crops cocoa  ,cassava, maize and other vegetables"
0113,"growing and harvesting of crops cassava,maize and other vegetables"
0170,"hunter- hunting and trapping of animals for sale giant rat, grassculter, rabbit, guinea fowl  etc"
4781,"buying of foodstuff from farmers, storing them and selling them to other buyers garri, palm 0il ,melon, plantain, tomatoes and pepper."
4921,short distance transport of farm produce transportation of goods and services to the market and various locations
0113,"growing of cassava, yams,ground nuts ,maize, plantain and vegetables and also weeding and clearing on farm crops in the farm harvested cassava, yams,ground nuts,maize and vegetables for sales and consumption"
8010,"protect lives and properties in a community, help in prevention of crime,fish out dubious people in the community, inculcate discipline among the villagers on daily basis protect safeguard lives and properties in the community which inturn get paid for services rendered"
0113,"growing of cassava, yams,maize, ground nut and plantain and also weeding and clearing and spraying of farm chemicals on farm crops on daily or weekly bases harvested cassava, yams,ground nut,maize and plantain for sales and consumption"
0113,"growing of yams,cassava, ground nut,maize and plantain and also weeding and clearing and spraying of farm chemicals on farm crops in the farm harvested cassava, yams, maize, ground nut and plantain for sales and consumption"
0111,"growing of cassava, yams,ground nut,and maize and also weeding and clearing and spraying of farm chemicals on farm crops in the farm harvested cassava, ground nuts,maize, yams for sales and to make profits"
0111,"growing of cassava, yams,ground nuts,maize and vegetables and also weeding and clearing on farm crops in the farm harvested cassava, yams,ground nuts,maize, and vegetables for sales and to make profits"
0113,"growing of cassava, yams,ground nuts,maize, plantain and also weeding and clearing and spraying of farm chemicals on farm crops in the farm harvested cassava, yams,ground nuts,maize and plantain for sales and consumption"
0113,"growing of cassava, ground nuts,yams,maize,melow and vegetables and also weeding and clearing and spraying of farm chemicals on farm crops in the farm harvested cassava, yams,ground nuts,maize, melow and vegetables for sales and to make profits"
8010,watching over a private residence at night securing of the respondent and other security services
0113,"growing and harvesting of crops for sales cassava,maize and other vegetables"
4781,"buying and selling of foodstuff, beverages and tobacco to customers rice, beans, garri  beverages, tobacco and other products"
4781,"sales of garri and other foodstuffs retail sales of garri, akpu and other foodstuffs to customers"
0113,"growing of cassava, yams,ground nut, maize and plantain and also weeding and clearing and spraying of farm chemicals on farm crops in the farm harvested cassava,yams,ground nuts,maize and plantain for sale and consumption"
0113,"growing of cassava,yams,ground nuts,maize, plantain and vegetable and also weeding and clearing on farm crops in the farm harvested cassava, yams,ground nuts,maize ,plantain and vegetables for sales and consumption"
0113,"growing of cassava,yams,ground nuts,maize and plantain and also weeding and clearing on farm crops in the farm harvested cassava,yams,ground nut,maize and plantain for sales and consumption"
0113,"growing of cassava,yams,ground nuts,maize and plantain and also weeding and clearing on farm crops in the farm harvested cassava, yams,ground nuts,maize and plantain for sales and consumption"
0113,"growing of cassava,yams,ground nuts,maize and plantain and also weeding and clearing and spraying chemicals on farm crops in the farm harvested cassava, yams,ground nuts,maize and plantain for sales and to make profits"
0113,"cultivation, maintenance and harvesting of crops cultivation of yam, cassava, maize  ,and other vegetables"
0113,"growing, maintaining and harvesting of crops for sales yams, cassava, maize, melons and other vegetables"
6419,"transfer money from one bank account to another, withdrawal of money, deposit of money,pay subscriptions, pay bills on daily basis at the point of sales stand deposit money for customers,withdrawal of money and transfer money for customers which inturn get paid for services rendered"
0113,"growing of cassava,yams,ground nuts,maize, melow,and pepper and also weeding and clearing on farm crops in the farm harvested cassava, yams, maize,ground nut for sales and to make profits"
0113,"growing of cassava,yams,ground nuts,maize and plantain and also weeding and clearing on farm crops in the farm harvested cassava,yams,ground nuts,maize and plantain for sales and consumption"
4774,"retail  sales of fairly used clothes such as female trousers, shoes,bags ,pants,female shirts sales of fairly used female such as trousers, shirt,pants,shoes to customers and to make profits"
0113,"growing of cassava,yams,ground nuts,maize, and plantain and also weeding and clearing and spraying of farm chemicals on farm crops in the farm harvested cassava, yams,ground nuts,maize and plantain for sales and consumption"
0113,"growing of cassava,yams,ground nuts,maize and vegetables and also weeding and clearing on farm crops in the farm harvested cassava,yams,ground nuts,maize and vegetables for sales and consumption"
0113,cultivation of cassava maize and vegetables sales of cassava maize and vegetables
0113,cultivation and harvesting of cassava maize and vegetables sales of cassava maize and vegetables
0126,cultivation and harvesting of palmfronts and coconuts sales of palmfronts and coconuts
0113,"planting, cultivating and harvesting of crops garri, cassava, maize, yam, vegetables"
0113,"planting, cultivating and harvesting of crops garri, cassava, maize, yam"
0113,"planting, cultivating and harvesting of crops garri, cassava, maize, vegetables, yam"
0113,"planting, cultivating and harvesting of crops garri, cassava, yam, maize"
0113,"planting , cultivating and harvesting of crops cassava, garri, yam, maize"
0113,"planting, cultivating and harvesting of crops fufu, garri, cassava, maize, yam,"
0113,"planting, cultivating and harvesting of crops cassava, maize, garri, vegetables"
4711,"retail trade activities on sachets milk, tea, water and soft drinks. trading ( retail sales of provisions)"
0113,cultivation and harvesting of cassava maize plantain and pepper sales of cassava maize plantain and pepper
0113,cultivation of cassava maize and pepper sales of cassava maize and pepper
0111,cultivation and harvesting of cassava maize plantain and vegetables sales of cassava maize plantain and vegetables
0111,cultivation of cassava maize plantain and yams sales of cassava maize plantain and yams
0113,"planting, cultivating and harvesting of crops cassava, maize, yam, garri, vegetables"
0113,"planting, cultivating and harvesting of crops garri, cassava, yam, vegetables,"
0113,"planting , cultivating and harvesting of crop garri, cassava, yam, vegetables, maize"
0113,cultivating and harvesting of cassava maize plantain and vegetables sales of cassava maize plantain and vegetables
0113,"growing of cassava, maize and vegetables sales of cassava maize and vegetables"
0113,cultivation of cassava maize water yams beans and vegetables sales of cassava maize water yams beans and vegetables
0113,"planting, cultivating and harvesting of crops garri, cassava , maize, yam, vegetables"
0113,"planting, cultivating and harvesting of crops garri, maize, cassava, vegetables, yam"
0113,"planting, cultivating and harvesting of crops cassava, maize, yam, garri, vegetable"
0113,"planting, cultivating and harvesting of crops cassava, maize, yam, vegetable, garri"
0113,"planting, cultivating and harvesting of crops cassava, maize, yam , vegetables"
0113,"planting, cultivating and harvesting of crops cassava, yam, maize, vegetables"
4781,"buying and selling of foodstuff, beverages and tobacco retail sales of foodstuffs,beverages and tobacco"
0111,"growing of cassava, yams, maize, plantain and vegetable and also weeding and clearing and spraying of farm chemicals on farm crops in the farm harvested cassava, yams, maize, plantain and vegetable for sales and consumption"
9602,"washing and setting, weaving of hair, planting of hair, drying,shampooing, fixing of different types of weavon at the  hair dressers shop on daily basis making hair for both girls and women for beautification and inturn get paid for services rendered"
0113,"growing of cassava, yams,plantain, maize, cocoa yams and vegetables and also weeding and clearing and spraying of farm chemicals on farm crops in the farm harvested cassava, yams, plantain, maize, cocoa yams and vegetables for sales and consumption"
4520,repair and servicing of automobiles equipment and motor vehicles repair and services of automobiles electrical equipment and motor vehicle
0113,"growing of cassava, yams, maize, plantain,cocoayam and vegetables and also weeding and clearing and spraying of farm chemicals on farm crops in the farm harvested cassava, yams, maize, cocoayam,plantain and vegetables for sales and consumption"
0113,"growing of cassava, yams, plantain, maize, tomatoes and vegetables and also weeding and clearing on farm crops in the farm harvested cassava, yams, plantain, maize, tomatoes and vegetables for sales and to make profits"
0113,"growing of cassava, yams, plantain, maize tomatoes, and vegetables and also weeding and clearing on farm crops in the farm harvested cassava, yams, plantain, maize, tomatoes and vegetables for sales and consumption"
0127,"growing of cassava ,yams, cocoa yam,plantain and maize and also weeding and clearing and spraying of farm chemicals on farm crops in the farm harvested cassava, yams,maize ,plantain  and cocoa yams for sales and consumption"
0111,"growing of cassava, yams, maize, cocoa yams, and vegetables and also weeding and clearing on farm crops in the farm harvested cassava,yams, maize, cocoa yams,vegetables for sale and consumption"
0113,cultivation  of cassava maize plantain and vegetables sales of cassava maize plantain and vegetables
0113,cultivation of cassava maize and plantain sales of cassava maize and plantain
0113,"growing, harvesting and processing of cassava sales of processed cassava"
0113,"planting, cultivating and harvesting of crops garri, cassava, maize, yam, vegetable"
1071,catering services preparation of cakes and snacks
9000,"anchoring, organising, moderating and planning of events event moderating and anchoring services"
4752,retail and wholesale sales of all kinds of building materials
4921,"carrying of farm produce, other goods and services from the farm to the market movement of goods and services from the farm to the market"
6419,"deposit of money, withdrawal of money, transfer of money, pay bills such as gotv,dstv,light bills at the p.o.s stand on daily basis transfer of cash,withdrawal of cash,deposit of cash for customers and to make profits"
0111,"growing of cassava, yams, plantain, maize and vegetables and also weeding and clearing and spraying of farm chemicals on farm crops in the farm harvested cassava, yams, plantain, maize and vegetables for sales and consumption"
0113,"growing of cassava, yams, maize, plantain, tomatoes and vegetables and also weeding and clearing on farm crops in the farm harvested cassava, yams, maize, plantain, tomatoes and vegetables for sales and consumption"
6419,"deposit of money, withdrawal of money, transfer of money, pay bills at the point of sales stand on daily basis transfer of cash, withdrawal of cash, deposit of cash,check accounts balances and payment of bills for customers and to make profits"
4782,"retail sales of varieties of women wears such as jean,shirt,bags, shoes,pants,bra,singlet sales of women and girls clothes such as shirts,pants, bra, singlets,jeans for customers and to make profits"
0113,cultivation of cassava and vegetables sales of cassava and vegetables
4741,buying and selling of mobile phones recharge cards and accessories sales of mobile phones recharge cards and accessories
8121,"general cleaning of houses and household properties house cleaning services, office cleaning services"
9602,"hair dressing and treatment activities hair treatment, dressing and plaiting"
0113,growing of crops and vegetables growing of cassava and maize for sale and consumption
0113,"growing of cassava and maize cassava,maize and other vegetables"
4782,"selling of tailoring materials ,gowns and other services dresses, gowns, zips, treads and other tailoring accessories"
4771,"rstail sales of varieties of women and girls wear such as trousers, shirts,pants,shoes,bra,singlet sales of women and girls clothes for profit"
0113,"growing of cassava, yams, vegetables, plantain and maize and also weeding and clearing and spraying of farm chemicals on farm crops in the farm harvested cassava, yams,plantain, maize and vegetables for sales and consumption"
4921,"conveying of goods and passengers from one place to another, followed a plan route, ensure safety of passengers, ensure there is enough gas in the vehicles, obey federal, state and local governments transit laws and regulations on daily basis carrying of goods and passengers from one destination to another which inturn get paid for services rendered"
0113,"growing of cassava,  maize and vegetables sales of cassava maize and vegetables"
0113,"cultivation of cassava, maize,plantain and vegetables sales of cassava maize plantain and vegetables"
0113,cultivation of cassava maize and vegetables and harvesting sales of cassava maize and vegetables
0113,"cultivation and harvesting of,  cassava,,maize, plantain etc sales of cassava maize planting and vegetables"
4721,wholesale and sales of bread wholesale and retail trade of bread
0113,"cultivation of cassava, maize,  yams and vegetables sales of cassava,  maize,  yams and vegetables"
0113,"cultivation of cassava,  maize,  yam and vegetables sales of cassava,  maize, yam and vegetables"
0111,"cultivation of cassava maize and vegetables sales of cassava,  maize and vegetables"
0111,"cultivation of cassava,  maize,  yam and vegetables sales of cassava, maize, yam and vegetables"
0111,"cultivation of cassava, maize and vegetables sales of cassava,  maize and vegetables"
0111,cultivation of cassava and maize sales of cassava and maize
4773,retail sales of mobile phones recharge cards sales of mobile recharge cards
8510,teaching and helping to students to learn and general educational development teaching and provisions of learning materials to the school
4772,buying and selling of drugs and other health services selling of drugs and prescribing medicines to customers
0113,"growing of cassava, yams, plantain, maize and pineapple and also weeding and clearing and spraying of farm chemicals on farm crops in the farm harvested cassava, yams, plantain, maize and pineapple for sales and consumption"
4330,"cleaning and preparing sufface,obeying workplace safety rules,reparing cracks and holes in the wall,applying paint,applying varnish and other furnishes at building site painting of houses or buildings and finishing for beautification and inturn get paid for services rendered"
0113,"growing of cassava, yams, plantain,maize and vegetable and also weeding and clearing and spraying of farm chemicals on farm crops in the farm harvested cassava, yams, plantain, maize and vegetables for sales and consumption"
0113,cultivation of cassava maize yams and vegetables sales of cassava maize yams and vegetables
4711,"wholesale and retail sales of provisions like sachet milk, indomie, water, soft drinks etc sales of sachet milk, indomie, water, biscuits, soft drinks etc"
0113,cultivating of cassava maize yams and vegetables sales of cassava maize yams and vegetables
9602,hairdressing activities hairdresser and treatment
4330,fixing and tiles setters fixing maintenance and replacing
4100,"meason laying of blocks, arranging of concretes ,plastering of houses"
0113,"crops farming cultivating of cassava,maize ,cocoyam, okro"
4100,"labourer work serving blocks to the meason, mixing concrete"
4100,"house building labourer serving meason,  mixing concrete,"
8690,herbalist selling of different types of herbal medicine
0113,"crops farming cultivating of cassava, maize, yams, cocoyam etc"
0113,"crops farming havesting of old cassava,  cocoyams,  plantains"
0113,"mixed crop farming cassava,yam,maize,palmtree etc"
4781,retail trading in foodstuff. sales of white and yellow garri
0113,"cultivation of mixed crops cassava,yam,maize,potato,cocoyam"
0113,"crop cultivation in agriculture cassava, yam,maize,palmtree,potato"
0113,"clearing of farms for the next planting season cassava, yam, tomatoes, cowpeas, vegetables etc"
0113,"clearing of farm lands tomatoes, cassava, yam, vegetables,  cowpeas etc."
1079,processing cassava in to garri and sale it in the market sales garri in the market
4781,sales garri in the market sales garri in the market
8690,providing health care delivery  to peoples treating male and female patients
0113,"cultivation of cassava,vegetables, tomatoes, yams etc. yams, tomatoes, vegetables, cassava etc"
0113,"growing, caring and harvesting of crops cassava, tomatoes, okro etc"
0113,harvesting of old cassava and cocoyam crop 🌾 farming like harvesting of old cassava and cocoyam
1520,making and selling of ladies  shoes and slippers making and selling of ladies shoes  and slippers
4711,"provision shop provision shop 🏪 like selling of sachet tea 🍵, sachet milk 🥛 and detergents"
0111,crop 🌾 farming crop 🌾 farming like clearing of farm land and digging of land for cultivation
0113,crop 🌾 farming crop 🌾 farming like harvesting of old cassava and plantain
0113,crop 🌾 farming crop 🌾 farming like harvesting of old cassava and vegetables
0113,crop 🌾 farming crop 🌾 farming like harvesting of old cassava and cocoyam
4789,"retail sales on fruits like banana 🍌  apples 🍎, cucumbers, pineapples 🍍, garden eggs, paw-paw, avocado 🥑, etc selling of fruits like banana, cucumbers 🥒,garden eggs, paw-paw, avocado 🥑, pineapples, oranges 🍊"
9602,"cutting hair, shaves beards ,both adults and children cutting hair, shaves beards ,both adults and children"
0113,"crops farming, harvesting of crops like cassava ,yam, vegetables, cocoyam crops farming, harvesting of crops like cassava ,yam, vegetables, and cocoyam"
0810,digging and breaking of stone in pices and heaps digging and breaking of stone in pices and heaps
1622,"carpentery work like roofing of houses 🏘, kitchen cupboards, office chairs 💺, school locker carpentery work like roofing of houses 🏘, kitchen cupboards, office chairs 💺, school locker"
9602,"hair dressing like plating hair, fixing weavon and nails 💅 hair dressing like plating hair, fixing weavon and nails 💅"
0113,"cultivation of yam, cassava, vegetables yam, vegetables and cassava"
0113,"cultivation of cassava, yam, vegetables yams, cassava, vegetables etc."
0113,"harvesting of yams yam, cassava, vegetables etc"
0146,"breeding, raising, and selling breeding, raising and selling of fowl, guineafowls"
0111,"to prepare soil for raising of crops to cultivate crops like cassaver, yam, maize etc"
0150,to cultivate crops and raising of livestock to cultivate crops and raising of livestock
1313,"bead crochet, knitting, tatting etc making of footwears, bags neckless etc"
0113,"farmer, cultivating cassave, cocyam farmer, culitivating of cassave, cocoyam"
0113,"crop farming cultivating of cassava,  maize, yams, etc"
0113,"crops farming cultivating of cassava, maize, yams, vegetables etc"
0113,crops farming cultivating of different crops
0113,"crop farming cultivating of cassava, maize, yams,vegetables etc"
0322,rearing of fishes tilapia fishes and fingerlings
0113,"mixed crop farming in agriculture cultivation of crops like cassava,yam,maize etc"
0113,"cultivation of crops cassava,yam,maize,plantain"
4921,driver taking passengers to their destination
6399,consulting on information and technology consultation services on ict
4772,"selling of different types of drugs fansider, panadol, plaster, blood tonics etc"
1410,tailor -cutting and joinging cloths cutting and joining cloths
0146,livestock farming agric fowl
5630,"bar tender sales of hero, life, gulder,malt goat meat, cow meat,pig meat"
4722,"bar tender selling of beers,minerals, stout,goat meat, cow meat etc"
4921,keke driver carrying passengers and loads to their destination
1040,oil processor processing oil and sell to the people
0113,"crop farming in agriculture yam,maize,cassava,palm tree etc"
0113,"crop cultivation in agriculture cassava,yam,maize,palm etc"
0113,"crops farming cultivating of cassava, cocoyam, plantains, etc"
0113,"mixed crop cultivation and livestock rearing cassava,yam,palm,maize,cocoyam,chicken,goat."
4781,"retail trading in foodstuffs palmoil,palm kernnel oil,groundnut oil"
0113,"tilling and clearing of lands cassava, vegetables, cocoyam, yam"
0113,"tilling and clearing of lands cassava, vegetables, cocoyam, yam etc."
0113,"clearing of lands cassava, vegetables, maize, yam, cocoyam"
0113,"clearing of lands cassava, yam, cocoyam, yam, maize etc"
4721,"selling of palm kernels nuts palm kernels shells,  palm kernel nuts"
4781,"sales of palmoil and fruits in the market palmoil,  bananas, plantains, pawpaw etc"
0113,"tilling of land and harvesting of cocoyams yam, vegetables, cocoyam, yam  etc"
4789,sales cocoyam and palmnut in the market cocoyam and palmnuts
4711,"to buy and to sell selling of provision, drinks of any types etc"
0150,"growing, caring, rearing,harvesting of crops etc livestock, poultary, maize, vegetable etc"
0150,"growingm caring, and harvesting of crops food crops, feed crops, oil crops etc"
0150,"the growing of crops, rearing of livestock and local fowl growing of cassava, maize etc rearing of local goats, sheep, local fowl"
0144,"rearing of animals rearing and selling of goats, sheep"
0113,"crops farming harvesting of cassava and cocoyams, plantains"
4781,"selling of food stuffs rice, beans, tomatoes, maggi, etc"
0113,"crop farming harvesting of cassava, cocoyam, plantains"
4719,palm nuts seller selling of palm nuts to the customers that needed it
